"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
499340085,"14",319136,"ATP5G1P1","ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9) pseudogene 1"
499340086,"14",9995,"ELK2BP","ELK2B, member of ETS oncogene family, pseudogene"
499340087,"14",105370698,"LOC105370698","uncharacterized LOC105370698"
499340088,"14",3492,"IGH","immunoglobulin heavy locus"
499340089,"14",3494,"IGHA2","immunoglobulin heavy constant alpha 2 (A2m marker)"
499340090,"14",3497,"IGHE","immunoglobulin heavy constant epsilon"
499340091,"14",105378188,"LOC105378188","uncharacterized LOC105378188"
499340092,"14",102465871,"MIR8071-1","microRNA 8071-1"
499340093,"14",3503,"IGHG4","immunoglobulin heavy constant gamma 4 (G4m marker)"
499340094,"14",102466889,"MIR8071-2","microRNA 8071-2"
499340095,"14",3501,"IGHG2","immunoglobulin heavy constant gamma 2 (G2m marker)"
499340096,"14",105378186,"LOC105378186","uncharacterized LOC105378186"
499340097,"14",105378187,"LOC105378187","uncharacterized LOC105378187"
499340098,"14",3505,"IGHGP","immunoglobulin heavy constant gamma P (non-functional)"
499340099,"14",2003,"ELK2AP","ELK2A, member of ETS oncogene family, pseudogene"
499340100,"14",105378185,"LOC105378185","uncharacterized LOC105378185"
499340101,"14",3493,"IGHA1","immunoglobulin heavy constant alpha 1"
499340102,"14",3498,"IGHEP1","immunoglobulin heavy constant epsilon P1 (pseudogene)"
499340103,"14",3500,"IGHG1","immunoglobulin heavy constant gamma 1 (G1m marker)"
499340104,"14",105378184,"LOC105378184","uncharacterized LOC105378184"
499340105,"14",319116,"ATP6V1G1P1","ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G1 pseudogene 1"
499340106,"14",105370702,"LOC105370702","uncharacterized LOC105370702"
499340107,"14",3495,"IGHD","immunoglobulin heavy constant delta"
499340108,"14",100616374,"MIR4539","microRNA 4539"
499340109,"14",100616135,"MIR4507","microRNA 4507"
499340110,"14",100616276,"MIR4538","microRNA 4538"
499340111,"14",100616422,"MIR4537","microRNA 4537"
499340112,"14",28475,"IGHJ6","immunoglobulin heavy joining 6"
499340113,"14",28478,"IGHJ3P","immunoglobulin heavy joining 3P (pseudogene)"
499340114,"14",28476,"IGHJ5","immunoglobulin heavy joining 5"
499340115,"14",28477,"IGHJ4","immunoglobulin heavy joining 4"
499340116,"14",28479,"IGHJ3","immunoglobulin heavy joining 3"
499340117,"14",28480,"IGHJ2P","immunoglobulin heavy joining 2P (pseudogene)"
499340118,"14",28481,"IGHJ2","immunoglobulin heavy joining 2"
499340119,"14",28483,"IGHJ1","immunoglobulin heavy joining 1"
499340120,"14",28484,"IGHD7-27","immunoglobulin heavy diversity 7-27"
499340121,"14",28482,"IGHJ1P","immunoglobulin heavy joining 1P (pseudogene)"
499340122,"14",28506,"IGHD1-26","immunoglobulin heavy diversity 1-26"
499340123,"14",28485,"IGHD6-25","immunoglobulin heavy diversity 6-25"
499340124,"14",28489,"IGHD5-24","immunoglobulin heavy diversity 5-24 (non-functional)"
499340125,"14",28493,"IGHD4-23","immunoglobulin heavy diversity 4-23 (non-functional)"
499340126,"14",28497,"IGHD3-22","immunoglobulin heavy diversity 3-22"
499340127,"14",28502,"IGHD2-21","immunoglobulin heavy diversity 2-21"
499340128,"14",28507,"IGHD1-20","immunoglobulin heavy diversity 1-20"
499340129,"14",28486,"IGHD6-19","immunoglobulin heavy diversity 6-19"
499340130,"14",28490,"IGHD5-18","immunoglobulin heavy diversity 5-18"
499340131,"14",28494,"IGHD4-17","immunoglobulin heavy diversity 4-17"
499340132,"14",28498,"IGHD3-16","immunoglobulin heavy diversity 3-16"
499340133,"14",28503,"IGHD2-15","immunoglobulin heavy diversity 2-15"
499340134,"14",28508,"IGHD1-14","immunoglobulin heavy diversity 1-14 (non-functional)"
499340135,"14",28487,"IGHD6-13","immunoglobulin heavy diversity 6-13"
499340136,"14",28491,"IGHD5-12","immunoglobulin heavy diversity 5-12"
499340137,"14",28495,"IGHD4-11","immunoglobulin heavy diversity 4-11 (non-functional)"
499340138,"14",28499,"IGHD3-10","immunoglobulin heavy diversity 3-10"
499340139,"14",28500,"IGHD3-9","immunoglobulin heavy diversity 3-9"
499340140,"14",28504,"IGHD2-8","immunoglobulin heavy diversity 2-8"
499340141,"14",28509,"IGHD1-7","immunoglobulin heavy diversity 1-7"
499340142,"14",28488,"IGHD6-6","immunoglobulin heavy diversity 6-6"
499340143,"14",28492,"IGHD5-5","immunoglobulin heavy diversity 5-5"
499340144,"14",28496,"IGHD4-4","immunoglobulin heavy diversity 4-4"
499340145,"14",28501,"IGHD3-3","immunoglobulin heavy diversity 3-3"
499340146,"14",28505,"IGHD2-2","immunoglobulin heavy diversity 2-2"
499340147,"14",9834,"KIAA0125","KIAA0125"
499340148,"14",28510,"IGHD1-1","immunoglobulin heavy diversity 1-1"
499340149,"14",28385,"IGHV6-1","immunoglobulin heavy variable 6-1"
499340150,"14",28377,"IGHVII-1-1","immunoglobulin heavy variable (II)-1-1 (pseudogene)"
499340151,"14",8755,"ADAM6","ADAM metallopeptidase domain 6 (pseudogene)"
499340152,"14",192133,"RPS8P1","ribosomal protein S8 pseudogene 1"
499340153,"14",28474,"IGHV1-2","immunoglobulin heavy variable 1-2"
499340154,"14",28355,"IGHVIII-2-1","immunoglobulin heavy variable (III)-2-1 (pseudogene)"
499340155,"14",28473,"IGHV1-3","immunoglobulin heavy variable 1-3"
499340156,"14",28401,"IGHV4-4","immunoglobulin heavy variable 4-4"
499340157,"14",28457,"IGHV2-5","immunoglobulin heavy variable 2-5"
499340158,"14",28354,"IGHVIII-5-1","immunoglobulin heavy variable (III)-5-1 (pseudogene)"
499340159,"14",28353,"IGHVIII-5-2","immunoglobulin heavy variable (III)-5-2 (pseudogene)"
499340160,"14",28453,"IGHV3-6","immunoglobulin heavy variable 3-6 (pseudogene)"
499340161,"14",28452,"IGHV3-7","immunoglobulin heavy variable 3-7"
499340162,"14",28450,"IGHV3-11","immunoglobulin heavy variable 3-11 (gene/pseudogene)"
499340163,"14",28352,"IGHVIII-11-1","immunoglobulin heavy variable (III)-11-1 (pseudogene)"
499340164,"14",28471,"IGHV1-12","immunoglobulin heavy variable 1-12 (pseudogene)"
499340165,"14",28449,"IGHV3-13","immunoglobulin heavy variable 3-13"
499340166,"14",28351,"IGHVIII-13-1","immunoglobulin heavy variable (III)-13-1 (pseudogene)"
499340167,"14",28470,"IGHV1-14","immunoglobulin heavy variable 1-14 (pseudogene)"
499340168,"14",28448,"IGHV3-15","immunoglobulin heavy variable 3-15"
499340169,"14",28376,"IGHVII-15-1","immunoglobulin heavy variable (II)-15-1 (pseudogene)"
499340170,"14",28447,"IGHV3-16","immunoglobulin heavy variable 3-16 (non-functional)"
499340171,"14",28350,"IGHVIII-16-1","immunoglobulin heavy variable (III)-16-1 (pseudogene)"
499340172,"14",28469,"IGHV1-17","immunoglobulin heavy variable 1-17 (pseudogene)"
499340173,"14",192128,"SLC20A1P2","solute carrier family 20 (phosphate transporter), member 1 pseudogene 2"
499340174,"14",28468,"IGHV1-18","immunoglobulin heavy variable 1-18"
499340175,"14",105370701,"LOC105370701","uncharacterized LOC105370701"
499340176,"14",28446,"IGHV3-19","immunoglobulin heavy variable 3-19 (pseudogene)"
499340177,"14",105370700,"LOC105370700","uncharacterized LOC105370700"
499340178,"14",28445,"IGHV3-20","immunoglobulin heavy variable 3-20"
499340179,"14",28375,"IGHVII-20-1","immunoglobulin heavy variable (II)-20-1 (pseudogene)"
499340180,"14",28444,"IGHV3-21","immunoglobulin heavy variable 3-21"
499340181,"14",28443,"IGHV3-22","immunoglobulin heavy variable 3-22 (pseudogene)"
499340182,"14",28374,"IGHVII-22-1","immunoglobulin heavy variable (II)-22-1 (pseudogene)"
499340183,"14",28349,"IGHVIII-22-2","immunoglobulin heavy variable (III)-22-2 (pseudogene)"
499340184,"14",28442,"IGHV3-23","immunoglobulin heavy variable 3-23"
499340185,"14",28467,"IGHV1-24","immunoglobulin heavy variable 1-24"
499340186,"14",317769,"HOMER2P2","homer homolog 2 (Drosophila) pseudogene 2"
499340187,"14",338004,"LINC00226","long intergenic non-protein coding RNA 226"
499340188,"14",28441,"IGHV3-25","immunoglobulin heavy variable 3-25 (pseudogene)"
499340189,"14",28348,"IGHVIII-25-1","immunoglobulin heavy variable (III)-25-1 (pseudogene)"
499340190,"14",28455,"IGHV2-26","immunoglobulin heavy variable 2-26"
499340191,"14",28347,"IGHVIII-26-1","immunoglobulin heavy variable (III)-26-1 (pseudogene)"
499340192,"14",28373,"IGHVII-26-2","immunoglobulin heavy variable (II)-26-2 (pseudogene)"
499340193,"14",28383,"IGHV7-27","immunoglobulin heavy variable 7-27 (pseudogene)"
499340194,"14",28400,"IGHV4-28","immunoglobulin heavy variable 4-28"
499340195,"14",28372,"IGHVII-28-1","immunoglobulin heavy variable (II)-28-1 (pseudogene)"
499340196,"14",28440,"IGHV3-29","immunoglobulin heavy variable 3-29 (pseudogene)"
499340197,"14",192132,"GOLGA4P2","golgin A4 pseudogene 2"
499340198,"14",28439,"IGHV3-30","immunoglobulin heavy variable 3-30"
499340199,"14",28371,"IGHVII-30-1","immunoglobulin heavy variable (II)-30-1 (pseudogene)"
499340200,"14",28438,"IGHV3-30-2","immunoglobulin heavy variable 3-30-2 (pseudogene)"
499340201,"14",28396,"IGHV4-31","immunoglobulin heavy variable 4-31"
499340202,"14",28370,"IGHVII-31-1","immunoglobulin heavy variable (II)-31-1 (pseudogene)"
499340203,"14",28435,"IGHV3-32","immunoglobulin heavy variable 3-32 (pseudogene)"
499340204,"14",192131,"GOLGA4P1","golgin A4 pseudogene 1"
499340205,"14",28434,"IGHV3-33","immunoglobulin heavy variable 3-33"
499340206,"14",28369,"IGHVII-33-1","immunoglobulin heavy variable (II)-33-1 (pseudogene)"
499340207,"14",28433,"IGHV3-33-2","immunoglobulin heavy variable 3-33-2 (pseudogene)"
499340208,"14",28395,"IGHV4-34","immunoglobulin heavy variable 4-34"
499340209,"14",105370699,"LOC105370699","uncharacterized LOC105370699"
499340210,"14",28382,"IGHV7-34-1","immunoglobulin heavy variable 7-34-1 (pseudogene)"
499340211,"14",28432,"IGHV3-35","immunoglobulin heavy variable 3-35 (non-functional)"
499340212,"14",28431,"IGHV3-36","immunoglobulin heavy variable 3-36 (pseudogene)"
499340213,"14",28430,"IGHV3-37","immunoglobulin heavy variable 3-37 (pseudogene)"
499340214,"14",28429,"IGHV3-38","immunoglobulin heavy variable 3-38 (non-functional)"
499340215,"14",28346,"IGHVIII-38-1","immunoglobulin heavy variable (III)-38-1 (pseudogene)"
499340216,"14",28394,"IGHV4-39","immunoglobulin heavy variable 4-39"
499340217,"14",28381,"IGHV7-40","immunoglobulin heavy variable 7-40 (pseudogene)"
499340218,"14",28368,"IGHVII-40-1","immunoglobulin heavy variable (II)-40-1 (pseudogene)"
499340219,"14",28428,"IGHV3-41","immunoglobulin heavy variable 3-41 (pseudogene)"
499340220,"14",317768,"HOMER2P1","homer homolog 2 (Drosophila) pseudogene 1"
499340221,"14",28427,"IGHV3-42","immunoglobulin heavy variable 3-42 (pseudogene)"
499340222,"14",28426,"IGHV3-43","immunoglobulin heavy variable 3-43"
499340223,"14",28367,"IGHVII-43-1","immunoglobulin heavy variable (II)-43-1 (pseudogene)"
499340224,"14",28345,"IGHVIII-44","immunoglobulin heavy variable (III)-44 (pseudogene)"
499340225,"14",338005,"LINC00221","long intergenic non-protein coding RNA 221"
499340226,"14",28337,"IGHVIV-44-1","immunoglobulin heavy variable (IV)-44-1 (pseudogene)"
499340227,"14",28366,"IGHVII-44-2","immunoglobulin heavy variable (II)-44-2 (pseudogene)"
499340228,"14",28466,"IGHV1-45","immunoglobulin heavy variable 1-45"
499340229,"14",28465,"IGHV1-46","immunoglobulin heavy variable 1-46"
499340230,"14",28365,"IGHVII-46-1","immunoglobulin heavy variable (II)-46-1 (pseudogene)"
499340231,"14",28425,"IGHV3-47","immunoglobulin heavy variable 3-47 (pseudogene)"
499340232,"14",28344,"IGHVIII-47-1","immunoglobulin heavy variable (III)-47-1 (pseudogene)"
499340233,"14",28424,"IGHV3-48","immunoglobulin heavy variable 3-48"
499340234,"14",28423,"IGHV3-49","immunoglobulin heavy variable 3-49"
499340235,"14",28364,"IGHVII-49-1","immunoglobulin heavy variable (II)-49-1 (pseudogene)"
499340236,"14",28422,"IGHV3-50","immunoglobulin heavy variable 3-50 (pseudogene)"
499340237,"14",28388,"IGHV5-51","immunoglobulin heavy variable 5-51"
499340238,"14",28343,"IGHVIII-51-1","immunoglobulin heavy variable (III)-51-1 (pseudogene)"
499340239,"14",28363,"IGHVII-51-2","immunoglobulin heavy variable (II)-51-2 (pseudogene)"
499340240,"14",28421,"IGHV3-52","immunoglobulin heavy variable 3-52 (pseudogene)"
499340241,"14",28420,"IGHV3-53","immunoglobulin heavy variable 3-53"
499340242,"14",28362,"IGHVII-53-1","immunoglobulin heavy variable (II)-53-1 (pseudogene)"
499340243,"14",28419,"IGHV3-54","immunoglobulin heavy variable 3-54 (pseudogene)"
499340244,"14",28393,"IGHV4-55","immunoglobulin heavy variable 4-55 (pseudogene)"
499340245,"14",28380,"IGHV7-56","immunoglobulin heavy variable 7-56 (pseudogene)"
499340246,"14",28418,"IGHV3-57","immunoglobulin heavy variable 3-57 (pseudogene)"
499340247,"14",28464,"IGHV1-58","immunoglobulin heavy variable 1-58"
499340248,"14",28392,"IGHV4-59","immunoglobulin heavy variable 4-59"
499340249,"14",28417,"IGHV3-60","immunoglobulin heavy variable 3-60 (pseudogene)"
499340250,"14",28361,"IGHVII-60-1","immunoglobulin heavy variable (II)-60-1 (pseudogene)"
499340251,"14",28391,"IGHV4-61","immunoglobulin heavy variable 4-61"
499340252,"14",28416,"IGHV3-62","immunoglobulin heavy variable 3-62 (pseudogene)"
499340253,"14",28360,"IGHVII-62-1","immunoglobulin heavy variable (II)-62-1 (pseudogene)"
499340254,"14",28415,"IGHV3-63","immunoglobulin heavy variable 3-63 (pseudogene)"
499340255,"14",192130,"GOLGA4P3","golgin A4 pseudogene 3"
499340256,"14",28414,"IGHV3-64","immunoglobulin heavy variable 3-64"
499340257,"14",28413,"IGHV3-65","immunoglobulin heavy variable 3-65 (pseudogene)"
499340258,"14",28359,"IGHVII-65-1","immunoglobulin heavy variable (II)-65-1 (pseudogene)"
499340259,"14",28412,"IGHV3-66","immunoglobulin heavy variable 3-66"
499340260,"14",28463,"IGHV1-67","immunoglobulin heavy variable 1-67 (pseudogene)"
499340261,"14",192127,"SLC20A1P1","solute carrier family 20 (phosphate transporter), member 1 pseudogene 1"
499340262,"14",28358,"IGHVII-67-1","immunoglobulin heavy variable (II)-67-1 (pseudogene)"
499340263,"14",28342,"IGHVIII-67-2","immunoglobulin heavy variable (III)-67-2 (pseudogene)"
499340264,"14",28341,"IGHVIII-67-3","immunoglobulin heavy variable (III)-67-3 (pseudogene)"
499340265,"14",28340,"IGHVIII-67-4","immunoglobulin heavy variable (III)-67-4 (pseudogene)"
499340266,"14",28462,"IGHV1-68","immunoglobulin heavy variable 1-68 (pseudogene)"
499340267,"14",28461,"IGHV1-69","immunoglobulin heavy variable 1-69"
499340268,"14",28454,"IGHV2-70","immunoglobulin heavy variable 2-70"
499340269,"14",28411,"IGHV3-71","immunoglobulin heavy variable 3-71 (pseudogene)"
499340270,"14",28410,"IGHV3-72","immunoglobulin heavy variable 3-72"
499340271,"14",28409,"IGHV3-73","immunoglobulin heavy variable 3-73"
499340272,"14",317730,"C14orf99","uncharacterized LOC317730"
499340273,"14",28408,"IGHV3-74","immunoglobulin heavy variable 3-74"
499340274,"14",28357,"IGHVII-74-1","immunoglobulin heavy variable (II)-74-1 (pseudogene)"
499340275,"14",28407,"IGHV3-75","immunoglobulin heavy variable 3-75 (pseudogene)"
499340276,"14",28406,"IGHV3-76","immunoglobulin heavy variable 3-76 (pseudogene)"
499340277,"14",28339,"IGHVIII-76-1","immunoglobulin heavy variable (III)-76-1 (pseudogene)"
499340278,"14",100847062,"MIR5195","microRNA 5195"
499340279,"14",28387,"IGHV5-78","immunoglobulin heavy variable 5-78 (pseudogene)"
499340280,"14",28356,"IGHVII-78-1","immunoglobulin heavy variable (II)-78-1 (pseudogene)"
499340281,"14",28405,"IGHV3-79","immunoglobulin heavy variable 3-79 (pseudogene)"
499340282,"14",28390,"IGHV4-80","immunoglobulin heavy variable 4-80 (pseudogene)"
499340283,"14",28378,"IGHV7-81","immunoglobulin heavy variable 7-81 (non-functional)"
499340284,"14",28338,"IGHVIII-82","immunoglobulin heavy variable (III)-82 (pseudogene)"
499340285,"15",101059971,"LOC101059971","101059971"
499340286,"15",390531,"IGHV1OR15-9","immunoglobulin heavy variable 1/OR15-9 (non-functional)"
499340287,"15",646052,"SLC20A1P3","solute carrier family 20 (phosphate transporter), member 1 pseudogene 3"
499340288,"15",100287128,"IGHV1OR15-2","immunoglobulin heavy variable 1/OR15-2 (pseudogene)"
499340289,"15",105379210,"LOC105379210","Ig heavy chain V-III region VH26-like"
499340290,"15",105379202,"LOC105379202","uncharacterized LOC105379202"
499340291,"15",646071,"LOC646071","disintegrin and metalloproteinase domain-containing protein 21-like"
499340292,"15",100533717,"BCAR1P1","breast cancer anti-estrogen resistance 1 pseudogene 1"
499340293,"15",105379203,"LOC105379203","uncharacterized LOC105379203"
499340294,"15",105379204,"LOC105379204","uncharacterized LOC105379204"
499340295,"15",642311,"BMS1P15","BMS1 pseudogene 15"
499340296,"15",646090,"RHPN2P1","rhophilin, Rho GTPase binding protein 2 pseudogene 1"
499340297,"15",105370719,"LOC105370719","uncharacterized LOC105370719"
499340298,"15",646096,"CHEK2P2","checkpoint kinase 2 pseudogene 2"
499340299,"15",105379211,"LOC105379211","uncharacterized LOC105379211"
499340300,"15",283755,"HERC2P3","hect domain and RLD 2 pseudogene 3"
