ENSP00000376705	ANO4	DOID:4159	Skin cancer	COSMIC	13 samples	0
ENSP00000376765	PIAS3	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000376776	DBH	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000376786	POU2AF1	DOID:12236	Primary biliary cirrhosis	DistiLD	p-value = 2e-08	2
ENSP00000376792	VTI1A	DOID:114	Heart disease	DistiLD	p-value = 5e-10	2
ENSP00000376792	VTI1A	DOID:1324	Lung cancer	DistiLD	p-value = 4e-18	2
ENSP00000376792	VTI1A	DOID:2377	Multiple sclerosis	DistiLD	p-value = 8e-06	0
ENSP00000376793	SERPINA3	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000376799	C11orf65	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 3e-09	2
ENSP00000376808	CUL5	DOID:305	Carcinoma	COSMIC	25 samples	0
ENSP00000376808	CUL5	DOID:3571	Liver cancer	COSMIC	10 samples	0
ENSP00000376822	STEAP3	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000376827	MKS1	DOID:305	Carcinoma	COSMIC	23 samples	0
ENSP00000376848	PRIMA1	DOID:150	Disease of mental health	DistiLD	p-value = 1e-06	1
ENSP00000376849	CASP5	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000376855	DPP10	DOID:1094	Attention deficit hyperactivity disorder	DistiLD	p-value = 9e-06	0
ENSP00000376855	DPP10	DOID:1612	Breast cancer	COSMIC	10 samples	0
ENSP00000376855	DPP10	DOID:263	Kidney cancer	COSMIC	24 samples	0
ENSP00000376855	DPP10	DOID:305	Carcinoma	COSMIC	65 samples	1
ENSP00000376855	DPP10	DOID:3312	Bipolar disorder	DistiLD	p-value = 2e-06	1
ENSP00000376865	PDGFD	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 3e-06	1
ENSP00000376865	PDGFD	DOID:1936	Atherosclerosis	DistiLD	p-value = 2e-18	2
ENSP00000376865	PDGFD	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000376865	PDGFD	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000376899	PTGFRN	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000376899	PTGFRN	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000376899	PTGFRN	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 5e-06	1
ENSP00000376910	LRRIQ1	DOID:263	Kidney cancer	COSMIC	19 samples	0
ENSP00000376910	LRRIQ1	DOID:305	Carcinoma	COSMIC	41 samples	1
ENSP00000376910	LRRIQ1	DOID:3571	Liver cancer	COSMIC	16 samples	0
ENSP00000376914	ATP2C1	DOID:1380	Endometrial cancer	COSMIC	10 samples	0
ENSP00000376914	ATP2C1	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000376914	ATP2C1	DOID:305	Carcinoma	COSMIC	29 samples	0
ENSP00000376921	NTNG2	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000376921	NTNG2	DOID:9074	Systemic lupus erythematosus	DistiLD	p-value = 3e-06	1
ENSP00000376930	TMCC1	DOID:305	Carcinoma	COSMIC	26 samples	0
ENSP00000376943	BCL2L11	DOID:3310	Atopic dermatitis	DistiLD	p-value = 3e-07	2
ENSP00000376943	BCL2L11	DOID:9446	Cholangitis	DistiLD	p-value = 4e-08	2
ENSP00000376946	BBS10	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000376952	EME1	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000376957	DENND2C	DOID:263	Kidney cancer	COSMIC	15 samples	0
ENSP00000376957	DENND2C	DOID:305	Carcinoma	COSMIC	31 samples	0
ENSP00000376965	ATXN3	DOID:0050567	Orofacial cleft	DistiLD	p-value = 6e-06	0
ENSP00000376965	ATXN3	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000376992	BCL2L15	DOID:7148	Rheumatoid arthritis	DistiLD	p-value = 5e-10	2
ENSP00000377007	CENPN	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000377015	PICALM	DOID:10652	Alzheimer's disease	DistiLD	p-value = 1e-09	2
ENSP00000377015	PICALM	DOID:2769	Tic disorder	DistiLD	p-value = 9e-06	0
ENSP00000377015	PICALM	DOID:305	Carcinoma	COSMIC	23 samples	0
ENSP00000377040	AASS	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 6e-06	0
ENSP00000377040	AASS	DOID:263	Kidney cancer	COSMIC	14 samples	0
ENSP00000377040	AASS	DOID:305	Carcinoma	COSMIC	33 samples	1
ENSP00000377047	PTPRZ1	DOID:1324	Lung cancer	COSMIC	13 samples	0
ENSP00000377047	PTPRZ1	DOID:263	Kidney cancer	COSMIC	20 samples	0
ENSP00000377047	PTPRZ1	DOID:305	Carcinoma	COSMIC	80 samples	1
ENSP00000377047	PTPRZ1	DOID:5672	Large intestine cancer	COSMIC	13 samples	0
ENSP00000377055	PRCP	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000377061	PLXNA1	DOID:305	Carcinoma	COSMIC	34 samples	1
ENSP00000377075	RGL3	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000377080	ZFP1	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000377083	ALDH1L1	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000377083	ALDH1L1	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000377086	LONRF2	DOID:263	Kidney cancer	COSMIC	12 samples	0
ENSP00000377086	LONRF2	DOID:305	Carcinoma	COSMIC	30 samples	0
ENSP00000377086	LONRF2	DOID:7148	Rheumatoid arthritis	DistiLD	p-value = 2e-06	1
ENSP00000377086	LONRF2	DOID:9744	Type 1 diabetes mellitus	DistiLD	p-value = 5e-06	0
ENSP00000377112	SLC12A8	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000377148	AP1G1	DOID:305	Carcinoma	COSMIC	29 samples	0
ENSP00000377192	G6PD	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000377192	G6PD	DOID:341	Peripheral vascular disease	DistiLD	p-value = 1e-14	2
ENSP00000377218	IRF2	DOID:305	Carcinoma	COSMIC	24 samples	0
ENSP00000377225	FAM50A	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000377233	ARAP1	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 2e-14	2
ENSP00000377233	ARAP1	DOID:263	Kidney cancer	COSMIC	12 samples	0
ENSP00000377233	ARAP1	DOID:305	Carcinoma	COSMIC	28 samples	0
ENSP00000377233	ARAP1	DOID:5419	Schizophrenia	DistiLD	p-value = 8e-06	0
ENSP00000377233	ARAP1	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 1e-22	2
ENSP00000377252	MON2	DOID:263	Kidney cancer	COSMIC	19 samples	0
ENSP00000377252	MON2	DOID:305	Carcinoma	COSMIC	50 samples	1
ENSP00000377262	SRPK2	DOID:1242	Globe disease	DistiLD	p-value = 2e-07	2
ENSP00000377262	SRPK2	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000377265	TFAP2B	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 3e-20	2
ENSP00000377265	TFAP2B	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 1e-07	2
ENSP00000377265	TFAP2B	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000377265	TFAP2B	DOID:305	Carcinoma	COSMIC	26 samples	0
ENSP00000377265	TFAP2B	DOID:557	Kidney disease	DistiLD	p-value = 2e-07	2
ENSP00000377265	TFAP2B	DOID:9970	Obesity	DistiLD	p-value = 2e-11	2
ENSP00000377280	FBXO8	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000377298	NUMA1	DOID:1324	Lung cancer	COSMIC	10 samples	0
ENSP00000377298	NUMA1	DOID:263	Kidney cancer	COSMIC	19 samples	0
ENSP00000377298	NUMA1	DOID:305	Carcinoma	COSMIC	61 samples	1
ENSP00000377298	NUMA1	DOID:3571	Liver cancer	COSMIC	11 samples	0
ENSP00000377303	RENBP	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000377344	DDX60	DOID:1909	Melanoma	COSMIC	11 samples	0
ENSP00000377344	DDX60	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000377344	DDX60	DOID:305	Carcinoma	COSMIC	41 samples	1
ENSP00000377344	DDX60	DOID:3571	Liver cancer	COSMIC	10 samples	0
ENSP00000377369	C14orf166B	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000377370	IGSF11	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000377372	GAP43	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000377385	PPAN-P2RY11	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000377390	PPP6R3	DOID:263	Kidney cancer	COSMIC	15 samples	0
ENSP00000377390	PPP6R3	DOID:305	Carcinoma	COSMIC	39 samples	1
ENSP00000377396	FAM198B	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000377396	FAM198B	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000377401	SLC35B2	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000377409	SFTPB	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000377428	WDR52	DOID:114	Heart disease	DistiLD	p-value = 6e-06	0
ENSP00000377428	WDR52	DOID:305	Carcinoma	COSMIC	46 samples	1
ENSP00000377428	WDR52	DOID:3571	Liver cancer	COSMIC	11 samples	0
ENSP00000377428	WDR52	DOID:5672	Large intestine cancer	COSMIC	11 samples	0
ENSP00000377430	DPEP2	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 1e-07	2
ENSP00000377430	DPEP2	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000377446	SUCLG1	DOID:303	substance-related disorder	DistiLD	p-value = 8e-06	0
ENSP00000377446	SUCLG1	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000377461	ZNF559	DOID:1324	Lung cancer	COSMIC	10 samples	0
ENSP00000377461	ZNF559	DOID:305	Carcinoma	COSMIC	25 samples	0
ENSP00000377492	HMMR	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000377502	PHLDB2	DOID:1909	Melanoma	COSMIC	10 samples	0
ENSP00000377502	PHLDB2	DOID:263	Kidney cancer	COSMIC	13 samples	0
ENSP00000377502	PHLDB2	DOID:305	Carcinoma	COSMIC	32 samples	1
ENSP00000377502	PHLDB2	DOID:4159	Skin cancer	COSMIC	10 samples	0
ENSP00000377520	SYT12	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000377523	DQX1	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000377527	PC	DOID:263	Kidney cancer	COSMIC	13 samples	0
ENSP00000377527	PC	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000377527	PC	DOID:635	Acquired immunodeficiency syndrome	DistiLD	p-value = 8e-06	0
ENSP00000377545	C1QTNF2	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000377547	CCNJL	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000377547	CCNJL	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 5e-06	1
ENSP00000377549	FABP6	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000377558	KRT35	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000377577	CCDC176	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000377616	KRT222	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000377617	MTHFD2	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000377655	SENP7	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000377665	GAPVD1	DOID:305	Carcinoma	COSMIC	32 samples	1
ENSP00000377686	MED24	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000377696	NIT2	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000377700	TBC1D23	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 7e-06	0
ENSP00000377700	TBC1D23	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000377717	ST3GAL6	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000377717	ST3GAL6	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000377721	NR2F2	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000377747	CHD2	DOID:305	Carcinoma	COSMIC	34 samples	1
ENSP00000377747	CHD2	DOID:3571	Liver cancer	COSMIC	16 samples	0
ENSP00000377747	CHD2	DOID:9970	Obesity	DistiLD	p-value = 2e-07	2
ENSP00000377769	ARL13B	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000377771	SIPA1	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000377783	PROS1	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000377789	SYNPO	DOID:305	Carcinoma	COSMIC	24 samples	0
ENSP00000377793	PRC1	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000377793	PRC1	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 2e-10	2
ENSP00000377799	OR6C4	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000377823	NDRG4	DOID:77	Gastrointestinal system disease	DistiLD	p-value = 6e-07	1
ENSP00000377833	ANXA4	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000377836	GPC3	DOID:1324	Lung cancer	COSMIC	10 samples	0
ENSP00000377836	GPC3	DOID:305	Carcinoma	COSMIC	28 samples	0
ENSP00000377840	CACNB1	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000377854	LHX6	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000377862	FAT4	DOID:0060083	Immune system cancer	COSMIC	13 samples	0
ENSP00000377862	FAT4	DOID:10747	Lymphoid leukemia	COSMIC	12 samples	0
ENSP00000377862	FAT4	DOID:1380	Endometrial cancer	COSMIC	27 samples	0
ENSP00000377862	FAT4	DOID:1612	Breast cancer	COSMIC	11 samples	0
ENSP00000377862	FAT4	DOID:1909	Melanoma	COSMIC	24 samples	0
ENSP00000377862	FAT4	DOID:263	Kidney cancer	COSMIC	76 samples	1
ENSP00000377862	FAT4	DOID:303	substance-related disorder	DistiLD	p-value = 9e-06	0
ENSP00000377862	FAT4	DOID:305	Carcinoma	COSMIC	203 samples	1
ENSP00000377862	FAT4	DOID:3324	Mood disorder	DistiLD	p-value = 8e-06	0
ENSP00000377862	FAT4	DOID:3571	Liver cancer	COSMIC	34 samples	1
ENSP00000377862	FAT4	DOID:4159	Skin cancer	COSMIC	24 samples	0
ENSP00000377862	FAT4	DOID:5672	Large intestine cancer	COSMIC	13 samples	0
ENSP00000377862	FAT4	ENSP00000256078	ENSP00000256078	COSMIC	13 samples	0
ENSP00000377867	MST4	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000377892	SRSF5	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000377910	DUSP14	DOID:399	Tuberculosis	DistiLD	p-value = 3e-06	1
ENSP00000377934	KIF7	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000377941	ACTN1	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000377941	ACTN1	DOID:303	substance-related disorder	DistiLD	p-value = 7e-06	0
ENSP00000377941	ACTN1	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000377942	RSPRY1	DOID:305	Carcinoma	COSMIC	25 samples	0
ENSP00000377944	UTP14A	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000377947	RARG	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000377948	QRFPR	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000377954	LARS	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000377958	CCT4	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000377969	GTF2F1	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000377969	GTF2F1	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000377971	ANKLE1	DOID:1612	Breast cancer	DistiLD	p-value = 4e-08	2
ENSP00000377971	ANKLE1	DOID:2394	Ovarian cancer	DistiLD	p-value = 1e-07	2
ENSP00000377980	HEPACAM2	DOID:305	Carcinoma	COSMIC	24 samples	0
ENSP00000378050	TRPT1	DOID:1094	Attention deficit hyperactivity disorder	DistiLD	p-value = 4e-06	1
ENSP00000378072	PNPLA1	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000378077	PCDHGA2	DOID:1324	Lung cancer	COSMIC	12 samples	0
ENSP00000378077	PCDHGA2	DOID:1909	Melanoma	COSMIC	10 samples	0
ENSP00000378077	PCDHGA2	DOID:305	Carcinoma	COSMIC	51 samples	1
ENSP00000378077	PCDHGA2	DOID:3571	Liver cancer	COSMIC	12 samples	0
ENSP00000378130	CFI	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000378130	CFI	DOID:4448	Macular degeneration	DistiLD	p-value = 4e-10	2
ENSP00000378132	IRX5	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000378145	CCDC109B	DOID:4448	Macular degeneration	DistiLD	p-value = 7e-11	2
ENSP00000378161	ACYP2	DOID:114	Heart disease	DistiLD	p-value = 4e-08	2
ENSP00000378161	ACYP2	DOID:2377	Multiple sclerosis	DistiLD	p-value = 2e-06	1
ENSP00000378165	ZNF207	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000378166	TMCO6	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000378167	CCDC66	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000378181	BRD7	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000378191	AIMP1	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000378195	GPR75	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000378201	ZBTB1	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000378254	EML3	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000378260	ALG13	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000378286	ZBTB3	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000378288	MYLK3	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000378288	MYLK3	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000378289	SYNPO2L	DOID:10273	Heart conduction disease	DistiLD	p-value = 4e-09	2
ENSP00000378289	SYNPO2L	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000378295	INCENP	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000378306	PPP3CB	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000378307	PBRM1	DOID:263	Kidney cancer	COSMIC	12 samples	0
ENSP00000378307	PBRM1	DOID:305	Carcinoma	COSMIC	234 samples	1
ENSP00000378307	PBRM1	DOID:3324	Mood disorder	DistiLD	p-value = 2e-09	2
ENSP00000378307	PBRM1	DOID:5672	Large intestine cancer	COSMIC	190 samples	1
ENSP00000378312	EFCAB5	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000378312	EFCAB5	DOID:305	Carcinoma	COSMIC	36 samples	1
ENSP00000378312	EFCAB5	DOID:3571	Liver cancer	COSMIC	10 samples	0
ENSP00000378313	RAB3IL1	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000378323	PPP3CA	DOID:10124	Corneal disease	DistiLD	p-value = 4e-06	1
ENSP00000378323	PPP3CA	DOID:10825	Essential hypertension	DistiLD	p-value = 5e-06	0
ENSP00000378323	PPP3CA	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000378324	DNAJA4	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000378328	ANKRD13B	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000378338	GIT1	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000378350	CDC23	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000378350	CDC23	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000378356	KIF20A	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000378359	ADH6	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000378360	DAK	DOID:305	Carcinoma	COSMIC	25 samples	0
ENSP00000378364	SLC11A2	DOID:305	Carcinoma	COSMIC	24 samples	0
ENSP00000378364	SLC11A2	DOID:5672	Large intestine cancer	COSMIC	15 samples	0
ENSP00000378367	NRG4	DOID:341	Peripheral vascular disease	DistiLD	p-value = 3e-10	2
ENSP00000378394	PSAP	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000378400	LIMA1	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000378409	C10orf54	DOID:2841	Asthma	DistiLD	p-value = 6e-06	0
ENSP00000378451	PHF15	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000378464	CPLX3	DOID:10825	Essential hypertension	DistiLD	p-value = 2e-10	2
ENSP00000378464	CPLX3	DOID:303	substance-related disorder	DistiLD	p-value = 6e-07	1
ENSP00000378485	MATK	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000378492	GRM2	DOID:305	Carcinoma	COSMIC	18 samples	0
ENSP00000378503	ZBTB9	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000378505	CLK3	DOID:305	Carcinoma	COSMIC	16 samples	0
ENSP00000378505	CLK3	DOID:8778	Crohn's disease	DistiLD	p-value = 6e-06	0
ENSP00000378506	MSANTD3	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000378516	OR10W1	DOID:0060058	Lymphoma	DistiLD	p-value = 4e-08	2
ENSP00000378516	OR10W1	DOID:305	Carcinoma	COSMIC	14 samples	0
ENSP00000378529	FZR1	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000378548	GPR135	DOID:305	Carcinoma	COSMIC	10 samples	0
ENSP00000378578	AFF1	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 2e-06	1
ENSP00000378578	AFF1	DOID:305	Carcinoma	COSMIC	37 samples	1
ENSP00000378578	AFF1	DOID:9074	Systemic lupus erythematosus	DistiLD	p-value = 8e-09	2
ENSP00000378611	ARHGAP24	DOID:10273	Heart conduction disease	DistiLD	p-value = 3e-09	2
ENSP00000378611	ARHGAP24	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000378624	HERC4	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000378635	DRP2	DOID:263	Kidney cancer	COSMIC	10 samples	0
ENSP00000378635	DRP2	DOID:305	Carcinoma	COSMIC	27 samples	0
ENSP00000378642	ZNF785	DOID:305	Carcinoma	COSMIC	12 samples	0
ENSP00000378690	CALN1	DOID:305	Carcinoma	COSMIC	24 samples	0
ENSP00000378690	CALN1	DOID:3083	Chronic obstructive pulmonary disease	DistiLD	p-value = 2e-06	1
ENSP00000378690	CALN1	DOID:5419	Schizophrenia	DistiLD	p-value = 2e-06	1
ENSP00000378699	CDK1	DOID:9352	Type 2 diabetes mellitus	DistiLD	p-value = 8e-06	0
ENSP00000378702	BRD2	DOID:305	Carcinoma	COSMIC	19 samples	0
ENSP00000378710	FAM135B	DOID:1324	Lung cancer	COSMIC	12 samples	0
ENSP00000378710	FAM135B	DOID:1380	Endometrial cancer	COSMIC	17 samples	0
ENSP00000378710	FAM135B	DOID:263	Kidney cancer	COSMIC	22 samples	0
ENSP00000378710	FAM135B	DOID:305	Carcinoma	COSMIC	88 samples	1
ENSP00000378710	FAM135B	DOID:4159	Skin cancer	COSMIC	10 samples	0
ENSP00000378710	FAM135B	DOID:7148	Rheumatoid arthritis	DistiLD	p-value = 1e-05	0
ENSP00000378720	KTN1	DOID:263	Kidney cancer	COSMIC	13 samples	0
ENSP00000378720	KTN1	DOID:305	Carcinoma	COSMIC	45 samples	1
ENSP00000378733	LBH	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 1e-06	1
ENSP00000378733	LBH	DOID:417	Hypersensitivity reaction type II disease	DistiLD	p-value = 1e-08	2
ENSP00000378735	DNAJC6	DOID:11247	Disseminated intravascular coagulation	DistiLD	p-value = 3e-07	2
ENSP00000378735	DNAJC6	DOID:305	Carcinoma	COSMIC	25 samples	0
ENSP00000378736	CRCP	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 4e-06	1
ENSP00000378756	SLC16A9	DOID:13189	Gout	DistiLD	p-value = 1e-08	2
ENSP00000378756	SLC16A9	DOID:1909	Melanoma	COSMIC	12 samples	0
ENSP00000378756	SLC16A9	DOID:4159	Skin cancer	COSMIC	12 samples	0
ENSP00000378784	PHF20L1	DOID:263	Kidney cancer	COSMIC	14 samples	0
ENSP00000378784	PHF20L1	DOID:305	Carcinoma	COSMIC	40 samples	1
ENSP00000378786	HLA-DRA	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000378792	ZNF169	DOID:0060158	Acquired metabolic disease	DistiLD	p-value = 6e-07	1
ENSP00000378792	ZNF169	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000378890	GCH1	DOID:7148	Rheumatoid arthritis	DistiLD	p-value = 2e-06	1
ENSP00000378897	ASAH2	DOID:305	Carcinoma	COSMIC	11 samples	0
ENSP00000378917	ATXN2L	DOID:263	Kidney cancer	COSMIC	13 samples	0
ENSP00000378917	ATXN2L	DOID:305	Carcinoma	COSMIC	33 samples	1
ENSP00000378917	ATXN2L	DOID:77	Gastrointestinal system disease	DistiLD	p-value = 2e-09	2
ENSP00000378935	PPHLN1	DOID:305	Carcinoma	COSMIC	20 samples	0
ENSP00000378965	SNTB1	DOID:11963	Esophagitis	DistiLD	p-value = 7e-06	0
ENSP00000379003	NUPR1	DOID:9744	Type 1 diabetes mellitus	DistiLD	p-value = 1e-08	2
ENSP00000379026	FBXW10	DOID:1380	Endometrial cancer	COSMIC	11 samples	0
ENSP00000379026	FBXW10	DOID:305	Carcinoma	COSMIC	23 samples	0
ENSP00000379032	EXT2	DOID:305	Carcinoma	COSMIC	21 samples	0
ENSP00000379042	ERO1L	DOID:305	Carcinoma	COSMIC	13 samples	0
ENSP00000379047	CCDC51	DOID:305	Carcinoma	COSMIC	17 samples	0
ENSP00000379054	ZNF488	DOID:305	Carcinoma	COSMIC	22 samples	0
ENSP00000379065	TRPS1	DOID:263	Kidney cancer	COSMIC	32 samples	1
ENSP00000379065	TRPS1	DOID:305	Carcinoma	COSMIC	63 samples	1
ENSP00000379065	TRPS1	DOID:7148	Rheumatoid arthritis	DistiLD	p-value = 2e-07	2
ENSP00000379090	PPP6R2	DOID:263	Kidney cancer	COSMIC	11 samples	0
ENSP00000379090	PPP6R2	DOID:305	Carcinoma	COSMIC	25 samples	0
ENSP00000379098	CAMK2B	DOID:14221	Metabolic syndrome X	DistiLD	p-value = 9e-11	2
ENSP00000379133	APIP	DOID:1485	Cystic fibrosis	DistiLD	p-value = 1e-09	2
ENSP00000379140	CXCL12	DOID:1287	Cardiovascular system disease	DistiLD	p-value = 3e-10	2
ENSP00000379140	CXCL12	DOID:305	Carcinoma	COSMIC	15 samples	0
ENSP00000379140	CXCL12	DOID:5419	Schizophrenia	DistiLD	p-value = 3e-06	1
ENSP00000379140	CXCL12	DOID:5844	Myocardial infarction	DistiLD	p-value = 7e-09	2
ENSP00000379144	TNRC6A	DOID:263	Kidney cancer	COSMIC	18 samples	0
ENSP00000379144	TNRC6A	DOID:305	Carcinoma	COSMIC	44 samples	1
ENSP00000379144	TNRC6A	DOID:3571	Liver cancer	COSMIC	11 samples	0
ENSP00000379154	RASGEF1A	DOID:2377	Multiple sclerosis	DistiLD	p-value = 2e-07	2
